label,protocol_type,service,flag,duration,src_bytes,dst_bytes,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,num_failed_logins,logged_in
R2L,tcp,ftp,SF,0.3357193344043786,96,43,3,5,0.22374789024664776,0.24593581042863882,0.0,0.340242020210183,7,8,2,1
DoS,tcp,dns,SF,0.24095351232449402,20,1,182,185,0.8000128283569556,0.01547942030052682,0.9827649022243078,0.011516699857097603,242,229,0,0
normal,udp,ftp,SF,5.041062792836391,1055,2026,8,4,0.0287106714415917,0.0028903472446953904,0.8990490202128748,0.14430803022241,13,12,0,0
Probe,tcp,http,SF,0.37212779663995144,6,3,52,5,0.2432792527612349,0.4275880548113391,0.09612517107144426,0.44056897221167035,195,5,0,0
normal,tcp,http,S0,1.921276555835831,1903,2754,5,12,0.017098122497727457,0.026617986115108357,0.7911825305168363,0.08981269600168251,16,22,0,1
DoS,tcp,http,SF,0.14235466587208243,2,2,201,202,0.767126944850302,0.15796280687433759,1.0,0.012618827618760372,247,243,0,0
Probe,udp,private,SF,0.18173583216957545,5,2,45,8,0.15753135530578258,0.15195536085122843,0.12885892254940584,0.5018826858145563,184,10,0,0
normal,tcp,other,S0,10.180297314073108,1878,134,7,10,0.018575987526105647,0.039563097467708044,0.8307008661102013,0.0952988531244119,15,17,0,1
Probe,tcp,ssh,SF,0.7652031938577366,15,2,44,6,0.32849999501594784,0.1556516518825234,0.016740354344139396,0.6854553335975604,198,8,0,0
normal,tcp,smtp,SF,1.7802396178332922,11,213,4,10,0.05214247712230258,0.010792381167208247,1.0,0.03208440125040782,22,10,0,1
normal,udp,dns,REJ,2.781248967220909,453,2418,7,5,0.0335890040221949,0.030807557478343177,0.8786347796013483,0.041762542261874425,17,21,0,1
DoS,tcp,ssh,SF,0.05697646071617462,32,1,175,222,0.8061146940007926,0.09178368162869212,0.9718881605028261,0.0,248,237,0,0
normal,tcp,telnet,SF,2.8965779877959843,189,1342,8,8,0.02925076476160519,0.0,0.961364662387677,0.028593235502847897,15,23,0,1
normal,udp,telnet,SF,3.54816724078261,126,402,9,6,0.010259675490647548,0.0,1.0,0.0002512378083465022,17,16,0,1
U2R,tcp,ssh,RSTR,2.5516778726761493,231,526,0,3,0.02030087397554079,0.0833611883537602,0.8005770661134256,0.3075915096509945,5,5,0,1
Probe,tcp,ftp,REJ,0.47939229541244804,6,5,57,4,0.3114720376880671,0.24143784438876464,0.1305851521654453,0.7128321069750188,189,11,0,0
R2L,udp,http,S0,0.021436418328978763,89,11,2,3,0.28010414829658026,0.2723430199513516,0.5567611469689417,0.22918214561409173,10,15,2,0
DoS,udp,telnet,REJ,0.5936706239940388,29,6,190,180,0.9784395836416262,0.0654880870219939,0.973928099533407,0.0494052488104129,248,244,0,0
normal,udp,private,RSTR,9.141765572811318,93,5790,7,9,0.016290420908021935,0.019259728308793172,0.8310618848376687,0.11516506886945604,16,23,0,1
normal,tcp,telnet,S0,7.467193594178579,1085,1178,12,9,0.024427955450972656,0.03094945010396348,0.8885043443217094,0.0,27,11,0,1
Probe,tcp,other,SF,0.24362817414287796,7,4,55,8,0.1076691184387431,0.5594919732556581,0.3170747941037806,0.865592745825271,196,9,0,0
normal,tcp,ssh,SF,6.451040666588025,815,1038,6,10,0.0,0.03900050995957888,0.817016666701336,0.013730102526598613,15,32,0,1
normal,tcp,smtp,REJ,13.135767210927892,735,1452,10,11,0.011819307700360653,0.0,0.8964276468863703,0.06489491433816282,18,21,0,1
Probe,tcp,ssh,SF,0.1630978355336558,6,1,49,4,0.536059248745576,0.485574751118025,0.034123090250202645,0.5325557430166381,201,8,0,0
R2L,tcp,dns,SF,8.34480586889292,22,70,4,3,0.1300477281783743,0.3645878983469628,0.2734052568598279,0.1506846972698361,10,12,3,1
DoS,tcp,smtp,SF,0.28262176698070585,55,1,209,199,0.9678736640897567,0.1641078599077352,0.9342929572073574,0.02929009426902649,241,246,0,0
normal,tcp,ftp,SF,5.044896138193751,651,3138,9,7,0.04783977140825299,0.04484872451571312,0.7619295412752389,0.02432627834956439,16,15,0,1
Probe,tcp,http,SF,0.017401027592296055,17,1,42,8,0.15637693473343825,0.5899433415530314,0.14722952392476615,0.5747462376989225,190,16,0,0
normal,tcp,ssh,SF,0.43994904582819694,438,117,10,6,0.0005934447160588704,0.03353311930799885,0.9112390314550879,0.0,21,20,0,0
R2L,icmp,private,SF,0.6168424958157177,12,58,1,7,0.2797106385585157,0.1665217313801749,0.36204029765489976,0.20213772467824148,10,11,2,1
normal,tcp,http,RSTR,5.315279015252049,3138,2614,13,11,0.028978482953933994,0.0,0.8329052401372145,0.11295955822797679,30,25,0,1
normal,udp,ftp,SF,2.504715615784904,121,2148,3,8,0.026680552932339154,0.01404739805010299,0.7089915432711248,0.0,20,24,0,0
normal,tcp,ftp,REJ,2.784844405709481,3190,566,7,13,0.006460995766264797,0.009899847693846322,0.81287485338799,0.07168451499494095,20,18,0,1
normal,tcp,private,RSTR,7.68735442247904,409,186,11,11,0.02396745551788982,0.001147851540782962,0.7932479520352841,0.05637344022115638,18,19,0,1
normal,tcp,other,SF,3.410910265664965,1234,125,12,7,0.030430399894376896,0.003604609548575933,0.8510579946222494,0.011312096394249974,15,12,0,0
DoS,udp,private,REJ,0.11924529321406785,3,12,200,221,0.9875718050434533,0.12217850226108037,1.0,0.035477478123487304,245,260,0,0
normal,tcp,ssh,SF,1.4704809272924138,665,144,10,9,0.007285051580718209,0.0223343155568305,0.974917920299541,0.08064030968970601,25,19,0,1
DoS,tcp,http,SF,0.2267401372904295,30,1,204,202,0.8535070142204956,0.19941480232891007,1.0,0.024382878976394885,246,266,0,0
normal,udp,ftp,SH,5.046552575465712,63,487,6,7,0.0,0.040889125462093695,0.9579700788786949,0.029514209579255504,26,22,0,1
normal,udp,ssh,SF,13.043891414303264,280,447,6,8,0.05165029251126345,0.008056774871277745,1.0,0.0,17,19,0,1
normal,icmp,other,SF,0.24448189221381983,722,978,9,6,0.0,0.0,0.9555338960423779,0.0,16,18,0,1
normal,tcp,smtp,SF,12.326656628313854,922,360,5,3,0.046683779375197076,0.059863413201358615,0.7805691683211123,0.03198576373339922,31,15,0,1
normal,tcp,smtp,SF,3.9085286341086234,47,353,8,5,0.03808612582828712,0.021658005101941363,0.9228998602124444,0.02473836954184081,22,15,0,1
normal,udp,http,SF,14.999333000181744,977,720,7,6,0.04015623476540292,0.03649411446086807,0.8782481179235505,0.0,22,27,0,1
DoS,icmp,http,SF,0.8960045013029367,20,3,184,187,0.8512368031192367,0.22657378448485635,0.9644212273085921,0.0,246,270,0,0
normal,tcp,ftp,SF,2.276709299055679,366,133,8,7,0.0,0.037344828013378586,0.8129859079938104,0.0,25,16,0,1
normal,tcp,other,SF,0.6828731805746904,345,3772,6,10,0.010172288289616221,0.016059514843580074,0.9293754879446909,0.07520104916712103,23,29,0,1
DoS,tcp,http,SF,0.22766373761938294,7,1,193,231,0.8063494876179822,0.23668057462017641,0.9823359742990472,0.0,261,258,0,0
normal,udp,telnet,SF,0.7968918462744563,390,1687,4,13,0.0013480884007615948,0.0544393667486098,0.9565530214525434,0.024101981537364727,14,18,0,0
Probe,tcp,dns,SF,0.3933974278887169,4,1,46,5,0.16063943533761652,0.5152583200384524,0.1555954144027791,0.7611343473138473,211,10,0,0
Probe,tcp,private,SF,0.05199310098975063,6,2,50,6,0.7813972861349499,0.3326627311695542,0.035600390554648184,0.5318604141260264,187,17,0,0
normal,udp,dns,REJ,2.4513600491747476,921,1054,6,7,0.025832525339012924,0.018118181192605814,0.8702623352731217,0.008802680857743383,16,22,0,0
normal,tcp,dns,SH,0.6805151952212012,1098,678,9,4,0.03757671821101702,0.026531911121316573,0.8941636423604004,0.05789757631647876,27,23,0,1
Probe,tcp,private,REJ,0.23963405032055013,4,2,54,13,0.2559547727707701,0.8676990403554047,0.2740659849044004,0.8378788240535168,232,11,0,0
DoS,udp,dns,REJ,0.38165409735569916,5,1,212,186,0.7842418690208685,0.13613040169626228,0.9444882948610303,0.02926992867767593,261,255,0,0
normal,tcp,ftp,REJ,3.5563161745260685,1345,442,10,5,0.0,0.021160532060311647,0.740875638221872,0.0,18,20,0,1
normal,tcp,ssh,SF,5.55146664721217,418,863,3,6,0.027492450837916037,0.007857494911734472,0.8642027474464536,0.03046465909274855,21,21,0,0
DoS,udp,ssh,SF,0.04618711598678388,83,0,208,199,0.8302669161550315,0.06544311986803836,0.9709073391723593,0.01517490047627705,268,237,0,0
normal,tcp,ftp,SF,16.91665312643743,94,246,8,4,0.038862608608126,0.03487814466167177,1.0,0.06641170087228071,23,23,0,1
normal,tcp,ftp,SF,5.427156152018399,363,919,12,4,0.000433659880227491,0.03465588372053391,0.8547117023100694,0.06038611953369016,19,22,1,1
normal,tcp,ssh,RSTR,4.371321154042544,330,217,9,7,0.02366580836822107,0.014312899238681035,0.8775839463312917,0.0796126199830583,20,28,0,0
normal,tcp,ftp,S0,0.14071408490010232,370,519,5,8,0.020198203864042714,0.021911305392241575,0.8591532254502323,0.0617613704008518,18,26,1,1
normal,tcp,ftp,REJ,0.6090248277856656,78,731,7,8,0.01619884892042429,0.02343989026230581,0.8392701294867182,0.11910453739643494,16,24,0,1
normal,udp,ftp,SF,6.352025411484473,95,2441,10,8,0.01321082313282428,0.012872668487612059,0.7392144187173563,0.06834085373442,25,19,0,1
normal,icmp,ssh,SF,5.828370642013844,140,2190,8,6,0.06243927670143708,0.0047611087641435575,0.8361352920394007,0.018695464081703875,31,26,0,0
normal,tcp,http,RSTR,8.469602666724537,732,1152,6,5,0.02259570294460554,0.0,0.8352787665011384,0.14967806299318562,19,18,0,1
DoS,tcp,ssh,SF,1.2106514640880968,6,4,211,185,0.8142090137769511,0.1074593782002602,0.9297506580147024,0.024353935225361195,253,254,0,0
DoS,tcp,http,SF,0.03681120042948179,43,5,214,196,0.8991786585012984,0.11229173554585341,1.0,0.0,260,225,0,0
normal,udp,telnet,SF,1.0228139901399549,225,2935,5,5,0.027087443267551997,0.035132992229280124,0.8524321343961702,0.029993816453133072,16,14,0,1
DoS,tcp,ssh,SF,1.1996643038195887,15,1,218,228,0.85830431253304,0.2068976694929301,1.0,0.04406733478156453,250,231,0,0
DoS,tcp,ftp,SF,0.11184222957405933,31,2,204,188,0.9029432199082359,0.182106592836458,0.9496396990540721,0.002622336272563046,229,257,0,0
normal,udp,telnet,SF,6.54963175525157,792,698,7,9,0.00349620505767044,0.026618357779556408,0.7905278047077312,0.0,20,13,0,1
DoS,udp,telnet,RSTR,0.26757370965257715,4,2,213,186,0.7538357930043845,0.0,0.9337418817303107,0.0,282,258,0,0
normal,tcp,ssh,SF,0.25503519588356943,60,83,7,6,0.0,0.03849827649498158,1.0,0.09539413711144291,14,21,0,1
R2L,tcp,ssh,SF,1.471280397647901,325,8,2,2,0.17256063702220137,0.46560550134792783,0.2175092168051917,0.1556922543955674,11,15,4,0
normal,udp,ssh,SF,4.423906886396561,431,220,10,6,0.01125862514950851,0.0,0.8987374341761007,0.0,21,21,0,1
normal,tcp,other,SF,3.939979391315998,622,19,7,10,0.04796159567460889,0.059067672108997105,0.8272615435986056,0.1310175392317463,25,17,0,1
normal,tcp,telnet,SF,1.1699734529860837,298,558,8,6,0.02896142875991857,0.005925384686559218,1.0,0.09453195380664964,14,20,0,1
normal,tcp,ssh,SF,0.3445354829094658,311,199,3,5,0.026218287880284442,0.0,0.9570519994244093,0.03417510259615959,14,18,0,1
DoS,tcp,ssh,SF,0.5465111068749545,25,2,201,201,0.758495228616861,0.1293785829486355,0.992829164100539,0.0,238,237,0,0
DoS,udp,dns,SF,0.3372784372851682,55,1,216,190,0.7418850737081188,0.2389659667132813,0.9814193954563093,0.03864364453149764,228,226,0,0
R2L,tcp,http,SF,30.547047464668033,53,19,4,1,0.07961415104893822,0.3188486953832871,0.6248476844327296,0.5550688802642493,11,15,3,0
normal,tcp,other,SH,3.4827907057669694,256,1792,4,4,0.040394469726731885,0.052995708292047444,0.9466685727640405,0.08864581045883349,29,18,0,1
normal,udp,ftp,SF,1.0311792095857077,50,6468,13,9,0.037510820537959934,0.0,0.8960305846295193,0.04473395430836962,19,21,0,1
Probe,tcp,dns,REJ,0.8665397285910519,5,7,59,3,0.3401466616980428,0.2951179328976977,0.18936874771354587,0.5958302418930077,197,10,0,0
DoS,udp,dns,SF,0.8371870582530345,9,1,208,209,0.8652879765682056,0.0,0.9744162668693159,0.044632960366471255,253,275,0,0
normal,tcp,http,S0,0.6735646254806225,302,3604,6,9,0.034503727520064295,0.000134551904596502,0.9148086520452691,0.0,26,15,0,1
normal,tcp,other,S0,1.2346759917870802,331,1176,12,11,0.0,0.0,0.8589011400733902,0.05643843444242508,31,19,0,1
DoS,tcp,private,SF,1.4451783313900008,5,3,202,208,0.860479739330681,0.18841289542177078,0.9654957946034198,0.049992677524760554,238,263,0,0
R2L,tcp,ftp,SF,8.644625837657555,43,8,3,3,0.2968510993379576,0.10702524358132112,0.69347071855102,0.4988529680077666,6,14,2,0
DoS,tcp,telnet,S0,0.493656770295912,19,2,198,226,0.7821005756012629,0.049169624709936105,1.0,0.002086602068762017,247,262,0,0
normal,tcp,smtp,SH,11.45256321186729,322,327,3,6,0.04758972119559747,0.0,0.862248065741354,0.07622060812136075,25,12,0,1
normal,udp,private,S0,7.354375759506553,95,673,10,6,0.04546306406751274,0.0,0.9488061186102055,0.02612685072986989,21,18,0,1
DoS,tcp,ftp,SF,1.080967611352277,19,2,177,172,0.7957849806451461,0.15118703432795996,0.9978502313675445,0.03185747875483873,249,251,0,0
DoS,udp,ftp,SH,0.7882340653234268,5,0,211,200,0.9654981374752978,0.09323179179214135,0.9916875590863446,0.02419744601917686,278,246,0,0
normal,tcp,dns,SF,6.953986834495126,277,340,7,9,0.0,0.013756127235112504,0.908658371270032,0.02800224006850427,17,21,0,1
Probe,tcp,ftp,SF,0.3046647109573132,7,3,61,5,0.09172362271822487,0.19188648711568948,0.1661728174073276,0.48264185384256447,224,11,0,0
normal,tcp,telnet,SF,7.792477545410249,157,918,5,9,0.04181777829468393,0.0,0.9596377876685217,0.13386055445323308,13,19,0,1
Probe,tcp,ssh,SF,0.031240801358543444,2,3,49,2,0.20862229439286328,0.7161043424144825,0.044021785175122785,0.8082806489996424,228,11,0,0
normal,udp,dns,SF,1.919310639302977,105,678,16,11,0.013189393789243211,0.006845497830676022,1.0,0.13932424025801637,20,17,0,1
normal,tcp,telnet,SF,1.5654834803111037,104,23836,11,11,0.0034961272198864753,0.010701220804993257,0.8704129354757598,0.0,18,23,0,1
normal,udp,ssh,SF,1.7297938178617436,179,1716,10,10,0.058467056400090756,0.010508376132589555,0.7978204784498096,0.0,25,22,0,1
normal,udp,dns,SF,18.050792142421226,3017,141,6,4,0.04593603077408157,0.0,0.9095767258351997,0.0,24,28,0,1
normal,tcp,other,S0,0.3231244944437244,570,186,8,9,0.01991700847543821,0.014313580129390192,1.0,0.09983022626527936,22,24,0,1
normal,tcp,ssh,S0,10.808010495890148,93,1646,6,7,0.013258702333055188,0.0,1.0,0.16112475044019292,21,15,0,1
R2L,tcp,http,REJ,0.9002215309933058,7,193,3,3,0.11915232392980145,0.16065536991462845,0.3348574273496201,0.1260103437068378,15,10,3,0
normal,udp,smtp,SF,9.517608764702429,117,220,5,10,0.027451215407692117,0.037950294699556936,1.0,0.10683684591696158,19,16,0,1
normal,udp,dns,RSTR,4.229445414757139,47,259,3,7,0.014874765895084432,0.004914096096865821,0.8687701800311103,0.052522725629551466,15,19,0,1
normal,udp,ssh,S0,0.5927339365019756,8081,1226,12,12,0.05426733931831429,0.02908392632752624,0.666285895464376,0.08384837838022788,22,9,0,0
normal,udp,private,SF,4.422099277350052,145,30,14,3,0.020971858267220297,0.02131421355822059,0.9722393509011691,0.07926295101705505,26,17,0,1
normal,udp,telnet,SF,8.064034464804202,82,2803,11,8,0.0,0.048287745820073016,0.9012628540409899,0.0,14,12,0,1
DoS,tcp,http,REJ,0.057632853358039256,25,3,186,214,0.937769429350252,0.16906185797272877,0.9767312533001576,0.013318712444574603,254,247,0,0
R2L,tcp,smtp,S0,6.007271762715794,34,36,1,3,0.0,0.5473332694726836,0.6161027064739151,0.45219240121870696,7,9,4,0
Probe,tcp,telnet,SF,0.7492282917967894,4,4,44,7,0.07079740537625348,0.5472005406059292,0.2451404359802444,0.8351241445834776,200,10,0,0
DoS,icmp,ftp,SF,0.4632873656962359,13,1,188,215,0.8112430712603962,0.13189555614990553,0.9428382506378812,0.0,260,272,0,0
normal,tcp,http,SF,3.7121372204549914,485,381,13,10,0.022243444432541518,0.0,1.0,0.03588322008154833,23,29,0,1
normal,tcp,private,SF,3.0329350628170104,493,436,10,9,0.03642537038115403,0.04806417165152646,0.8137417020876909,0.03846683181582513,18,12,0,1
normal,tcp,private,SF,1.9423891739252848,484,421,7,6,0.022739655670793994,0.046207848129407064,1.0,0.07599806369431668,20,23,0,1
Probe,tcp,smtp,S0,0.07252804134432675,3,2,69,6,0.21744459716410824,0.36398573589181826,0.11120009603804308,0.6837695455047804,175,8,0,0
normal,tcp,smtp,S0,13.36208615531276,1992,131,9,9,0.014934081354277599,0.0,0.9481433329122686,0.041279149166730984,22,17,0,1
Probe,udp,private,S0,0.2037305512880655,12,3,42,2,0.1987846393825744,0.12647419714248942,0.0,0.820395255056824,214,14,0,0
normal,udp,private,REJ,0.38945478819350726,882,1517,10,10,0.009647630540429402,0.0,0.9792485406753239,0.06982145835325576,31,17,0,1
normal,udp,ftp,SF,5.2520767737464125,197,215,9,11,0.0262533188138164,0.035041901963555847,0.8971712975325017,0.0,17,21,0,1
Probe,tcp,private,SF,0.359162300169174,5,1,76,4,0.3921580597020725,0.49162865650757037,0.12256261145343053,1.0,189,10,0,0
normal,udp,other,RSTR,5.4494360288795365,249,536,8,8,0.003863294890925257,0.0,0.8184398170072897,0.13115249786307082,26,22,1,0
normal,udp,telnet,SF,12.131143494321055,576,1688,7,11,0.024076000244310045,0.014804192877676654,0.8402974473781858,0.0,15,31,0,1
Probe,tcp,dns,SF,0.045761121855432935,9,0,53,1,0.46038865759125214,0.21802498348817578,0.1589352379805681,0.7670627513775967,225,15,0,0
normal,tcp,smtp,SF,2.684781948517323,4123,108,10,6,0.013480993905099098,0.013869623531852896,0.9501602636597686,0.05696483367854658,19,28,0,1
DoS,tcp,dns,SF,0.5078936640900881,2,1,211,210,0.8664578177581006,0.0579190587379913,0.9764970677116483,0.011937862465911823,273,255,0,0
normal,udp,ssh,SF,7.396254578130007,117,1768,7,7,0.006853040008618538,0.03952349171238845,0.891991778124179,0.06998820051174302,23,22,0,0
DoS,udp,smtp,SF,0.24550195984623832,7,3,203,189,0.7382742527632463,0.0,0.9611897952664842,0.07217697524001503,253,240,0,0
U2R,tcp,smtp,SH,40.72892831687317,37,90,2,2,0.1396301761629526,0.022494879308824406,0.4732314826331827,0.44531921445513456,4,4,0,1
normal,tcp,http,REJ,6.942943469896936,117,2357,11,5,0.0104809101480891,0.02730493178627006,0.9517039826324455,0.013971841369739078,17,19,0,0
DoS,tcp,other,SF,0.4212946939769,12,2,212,190,1.0,0.08042548598460054,0.9699975177539875,0.037064974808838476,256,261,0,0
DoS,tcp,smtp,S0,0.5677427339015944,48,1,201,202,1.0,0.20382902971617634,0.9720737274582416,0.0,262,244,0,0
DoS,tcp,smtp,SF,0.005181559330382234,13,2,198,183,0.8215943151231571,0.31310181210098487,1.0,0.00940458222909454,257,274,0,0
DoS,udp,ftp,SF,0.10061048213383945,17,1,217,179,0.7513626684820982,0.2342522298198715,0.9494287293878098,0.033775575776025524,271,232,1,0
normal,tcp,ssh,S0,9.05455430340918,212,1076,8,10,0.0,0.043224906645300015,1.0,0.048514657509775225,16,20,0,1
normal,tcp,other,SF,8.982009528903394,1784,1007,5,7,0.057425825694125854,0.0,0.7502228797938865,0.047519856840770175,13,16,0,1
normal,tcp,telnet,SF,13.39010257079815,80,521,11,10,0.0,0.025669150333071152,1.0,0.034805858098834894,20,23,0,1
normal,tcp,ssh,RSTR,4.884180998306312,328,132,2,12,0.03597575334531995,0.03858295969858286,0.7506683167557522,0.1940816264774719,23,24,0,0
R2L,udp,smtp,SF,0.8876125373358071,131,121,1,5,0.008455476998664044,0.13038504041518711,0.32768769870844694,0.7401437455242006,12,11,3,0
DoS,tcp,ftp,S0,1.5001749188573394,1,0,189,197,0.7650860072794881,0.2676300846892324,0.9990024222657529,0.0,286,270,0,0
Probe,tcp,private,SF,0.019211945983311336,3,2,45,5,0.04423126495349555,0.5324491902471828,0.0,0.8883297652054061,200,7,0,0
normal,tcp,ssh,SF,2.047304460464263,11884,371,6,6,0.05168400965029864,0.0,0.9041237662638631,0.0,17,20,0,1
R2L,udp,http,SF,18.48050234691977,71,40,1,10,0.0,0.1602788976335233,0.6092653896499223,0.2029901727787014,10,11,3,0
U2R,tcp,ssh,S0,34.00533743117235,960,6,2,0,0.13531414131221708,0.04377435964315908,0.5305485737160248,0.17594428717895286,6,3,0,1
DoS,tcp,telnet,RSTR,1.1402866124250544,8,1,212,191,0.8175436130738758,0.06754832369458774,0.9956066587138152,0.0,260,260,0,0
DoS,tcp,other,SF,1.357544107111027,50,1,194,181,1.0,0.0057997726338046285,0.9684113287715331,0.010797233092878214,263,259,1,0
normal,udp,other,SH,19.241735574511353,140,752,5,7,0.01374753756077549,0.046543716226968894,1.0,0.02988110729495155,27,17,0,1
Probe,udp,http,SF,0.4553811467270248,10,6,31,4,0.2091848501911826,0.4603048286007434,0.08577355938549584,0.925077194596737,195,7,0,0
DoS,udp,dns,REJ,0.0054892363349986996,6,1,204,196,0.7785916662591121,0.24255610654849072,1.0,0.05107511551143673,276,241,0,0
R2L,udp,ftp,RSTR,0.15223037541622542,138,19,2,2,0.0,0.16622141273162366,0.43988874590124105,0.2821872263094034,6,10,3,1
normal,tcp,other,REJ,17.336115764045758,798,248,7,9,0.0,0.012100668635955297,0.8745428464436038,0.11418160203380824,19,19,0,1
